product_id,product_category_id,product_name,product_price,product_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_image_path
PRO731,CAT023,urban platter Malay Satay Sauce Sauce,225.0,195,270.0,6.0,22.0,6.0,
PRO732,CAT023,Wingreens Farms Schezwan Chilli Garlic Sauce Sauce,99.0,146,130.0,6.0,22.0,6.0,
PRO733,CAT023,urban platter Chunky Orange Marmalade Sauce,225.0,144,330.0,6.0,22.0,6.0,
PRO734,CAT023,Barilla Pasta Sauce - Pesto Vegan Sauce,449.0,183,195.0,6.0,22.0,6.0,
PRO735,CAT023,Tabasco Sriracha Sauce,979.0,152,566.0,6.0,22.0,6.0,
PRO736,CAT023,Wingreens Farms Chinese Secret Sauce Sauce,99.0,254,130.0,11.0,13.0,11.0,
PRO737,CAT023,Barilla Pasta Sauce - Pesto alla Calabrese Sauce,449.0,107,195.0,6.0,22.0,6.0,
PRO738,CAT023,Barilla Pasta Sauce - Ricotta Sauce,449.0,187,400.0,6.0,22.0,6.0,
PRO739,CAT023,Wingreens Farms Cheesy Sauce (450g) Sauce,199.0,103,450.0,6.0,22.0,6.0,
PRO740,CAT023,Wingreens Farms Sweet Chilli Garlic Sauce Sauce,99.0,232,130.0,11.0,13.0,11.0,
PRO741,CAT023,Barilla Pasta Sauce - Basilico Sauce,349.0,184,400.0,11.0,13.0,11.0,
PRO742,CAT023,Barilla Pasta Sauce - Olives Sauce,349.0,225,400.0,6.0,22.0,6.0,
PRO743,CAT023,"ARKOS Homemade Schezwan Sauce, 400gm Sauce",318.0,251,400.0,6.0,22.0,6.0,
PRO744,CAT023,habanero Spicy BBQ Sauce,225.0,251,280.0,6.0,22.0,6.0,
PRO745,CAT023,MaePranom Sweet Chilli (Imported) Sauce,199.0,102,390.0,6.0,22.0,6.0,
PRO746,CAT023,What's Cooking Super Saver Combo New York Style Pasta S,399.0,177,600.0,6.0,22.0,6.0,
PRO747,CAT023,"ARKOS Homemade Pizza & Pasta Sauce, 200g Sauce",180.0,179,200.0,6.0,22.0,6.0,
PRO748,CAT023,What's Cooking Fresh Mushroom Authentic Italian Pasta S,386.0,104,600.0,6.0,22.0,6.0,
PRO749,CAT023,Wingreens Farms Cheesy Sauce Sauce,99.0,142,130.0,11.0,13.0,11.0,
PRO750,CAT023,Wingreens Farms Schezwan Chilli Garlic Sauce (450g) Sau,149.0,146,450.0,6.0,22.0,6.0,
PRO751,CAT023,Tabasco Red Pepper Original Sauce Sauce,199.0,247,60.0,6.0,22.0,6.0,
PRO752,CAT023,N2B Combo of 6 (Schezwan Sauce + Red Chilli Sauce + Whi,335.0,242,1200.0,6.0,22.0,6.0,
PRO753,CAT023,Wingreens Farms Green Daredevil Chilli Sauce Sauce,99.0,189,130.0,11.0,13.0,11.0,
PRO754,CAT023,Wingreens Farms Bhut Sriracha Sauce Sauce,99.0,124,130.0,11.0,13.0,11.0,
PRO755,CAT023,Wingreens Farms Achaari Sauce Sauce,99.0,264,130.0,6.0,22.0,6.0,
PRO756,CAT023,Anand Home Made Green Chilli Sauce(650 Grams) Sauce,119.0,170,650.0,6.0,22.0,6.0,
PRO757,CAT024,Diabexy Diabetic food product Atta Sugar Control for Di,439.0,188,1000.0,6.0,22.0,6.0,
PRO758,CAT024,HYP Oats Brownie (Box of 6) Protein Bars,269.0,108,40.0,6.0,22.0,6.0,
PRO759,CAT024,THINK3 RNR 15048 LOW CARBS LOW GI RICE Sona Masoori Ric,1050.0,108,10000.0,6.0,22.0,6.0,
PRO760,CAT024,Diabexy Diabetic food product Coconut Cookies Sugar Con,399.0,166,200.0,,,,
PRO761,CAT024,Diabexy  Diabetic food product Chocolate Cookies Sugar,399.0,113,230.0,,,,
PRO762,CAT024,Diabexy Diabetic food product Almond Cookies Sugar Cont,439.0,240,200.0,,,,
PRO763,CAT024,Diabexy Diabetic food product Breakfast Bar Sugar Contr,439.0,117,160.0,,,,
PRO764,CAT024,Befach Diabetic Friendly / Low Glycemic (GI) Index Sona,576.0,120,4500.0,6.0,22.0,6.0,
PRO765,CAT024,Diabexy food product Peanut Cookies Sugar Control for D,330.0,245,200.0,6.0,22.0,6.0,
PRO766,CAT024,Diabexy Diabetic food product Atta Sugar Control for Di,1249.0,256,3000.0,6.0,22.0,6.0,
PRO767,CAT024,Diabexy Diabetic Food Products Diabetes Sugar - 250g Su,499.0,263,250.0,11.0,13.0,11.0,
PRO768,CAT024,"sanat products ltd. Sunova Diabetic Care Formula, 60 Ve",500.0,257,475.0,6.0,22.0,6.0,
PRO769,CAT024,"KEVA Gold Tulsi Drops - An Ayurvedic, Herbal & Safe For",149.0,156,15.0,6.0,22.0,6.0,
PRO770,CAT024,THINK3 RNR 15048 Diabetic Friendly / Low GI Sona Masoor,499.0,237,4500.0,6.0,22.0,6.0,
PRO771,CAT024,Befach Diabetic Friendly / Low Glycemic (GI) Index (pac,1081.0,173,9000.0,11.0,13.0,11.0,
PRO772,CAT024,SCORTIS HEALTH CARE Ayurvedic Vijaysar Diabetic Tumbler,300.0,103,50.0,11.0,13.0,11.0,
PRO773,CAT024,"THINK3 RNR 15048 Sona Masoori Rice (Medium Grain, Raw)",350.0,178,2000.0,6.0,22.0,6.0,
PRO774,CAT024,Nutriorg Diabetic Care Juice 500 ml,283.0,223,500.0,6.0,22.0,6.0,
PRO775,CAT024,Befach Diabetic & Diet white Sona Masoori Rice (Medium,99.0,139,400.0,6.0,22.0,6.0,
PRO776,CAT024,grainva Diabetic Care Flour Control Diabetes maintainin,255.0,264,1000.0,6.0,22.0,6.0,
PRO777,CAT024,Ayush Diabetic| Organic| 100% Sortexed|  Brown Rice wit,585.0,182,5000.0,6.0,22.0,6.0,
PRO778,CAT024,grainva Diabetic Care Flour Control Diabetes maintainin,825.0,158,2500.0,6.0,22.0,6.0,
PRO779,CAT024,grainva Diabetic Care Flour Control Diabetes maintainin,610.0,171,2000.0,6.0,22.0,6.0,
PRO780,CAT024,HYP Coconut Almond (Box of 6 Bars) Protein Bars,309.0,256,40.0,6.0,22.0,6.0,
PRO781,CAT024,HYP Espresso (Box of 6) Protein Bars,309.0,128,40.0,11.0,13.0,11.0,
PRO782,CAT024,Vedic Roots Karela Kalp Anti Diabetic Ayurvedic & Herba,1275.0,176,800.0,6.0,22.0,6.0,
PRO783,CAT024,Dieting Labs Kala Namak Rice | Pure Kalanamak Rice - 20,99.0,162,200.0,6.0,22.0,6.0,
PRO784,CAT024,Triangle Ant Acupressure Products Magnetic Diabetic Bel,374.0,136,2000.0,6.0,22.0,6.0,
PRO785,CAT024,Vedic Roots Karela Kalp Anti Diabetic Ayurvedic & Herba,640.0,177,400.0,11.0,13.0,11.0,
PRO786,CAT024,Namma Nellu Traditional Rice - Red Collection / Diabeti,385.0,139,2000.0,11.0,13.0,11.0,
PRO787,CAT024,Kairali Ayurvedic Sahacharadi Kashayam 200ml Liquid,89.0,137,200.0,6.0,22.0,6.0,
PRO788,CAT024,grainva Fitness Care Flour Multigrain Atta with 100% Na,210.0,193,500.0,6.0,22.0,6.0,
PRO789,CAT024,Rengvo Copper Water Bottle Combo Pack of 2 | Joint Less,1099.0,191,1500.0,6.0,22.0,6.0,
PRO790,CAT024,grainva Fitness Care Flour Multigrain Atta with 100% Na,370.0,220,1000.0,6.0,22.0,6.0,
PRO791,CAT024,grainva Fitness Care Flour Slim Weight Loss & Cholester,730.0,141,2000.0,6.0,22.0,6.0,
PRO792,CAT024,Befach Diabetic Friendly / Low Glycemic (GI) Index (pac,1610.0,229,4500.0,6.0,22.0,6.0,
PRO793,CAT024,Nutriorg Diabetic Care Juice 1000 ml,490.0,251,1000.0,11.0,13.0,11.0,
PRO794,CAT024,Organic Alohya Natural Diabetic Care Juice | Conttrol S,299.0,161,1000.0,6.0,22.0,6.0,
PRO795,CAT024,Diabexy Diabetic Food Products Sugar Free Nachos- 175g,449.0,245,175.0,6.0,22.0,6.0,
PRO796,CAT024,grainva Fitness Care Flour 2.5 Kg Diabetic Care Flour 1,1135.0,167,3500.0,6.0,22.0,6.0,
PRO797,CAT025,PARK DANIEL Premium ONION Herbal Hair oil- For Hair Reg,288.0,233,200.0,11.0,13.0,11.0,
PRO798,CAT025,Indus Valley Bio Organic Extra Virgin Coconut Oil Hair,224.0,184,175.0,11.0,13.0,11.0,
PRO799,CAT025,khadi ORGANIQUE Herbal Natural Aloe Vera Gel Green Soot,185.0,111,200.0,6.0,22.0,6.0,
PRO800,CAT025,Qraa De-Tan Pack-Essential for Men,225.0,102,120.0,6.0,22.0,6.0,
PRO801,CAT025,"WOW SKIN SCIENCE Vitamin C Face Cream - Oil Free, Quick",530.0,107,50.0,6.0,22.0,6.0,
PRO802,CAT025,"TNW - The Natural Wash Cucumber Toner, Tones up, Refres",220.0,252,100.0,6.0,22.0,6.0,
PRO803,CAT025,WOW SKIN SCIENCE Organic Apple Cider Vinegar Face Moist,305.0,256,100.0,6.0,22.0,6.0,
PRO804,CAT025,KEYA SETH AROMATHERAPY Skin Hydrating Cucumber Toner An,202.0,141,200.0,6.0,22.0,6.0,
PRO805,CAT025,SUGAR Cosmetics Contour De Force Mini Blush 02 Pink Pin,349.0,214,,6.0,22.0,6.0,
PRO806,CAT025,SUGAR Cosmetics Contour De Force Mini Blush 01 Peach Pe,349.0,206,,11.0,13.0,11.0,
PRO807,CAT025,Fortschritte der Chemie Organischer Naturstoffe/Progres,12564.0,215,,6.0,22.0,6.0,
PRO808,CAT025,BOMBAY SHAVING COMPANY Charcoal Skin Care Travel Pack w,521.0,259,,6.0,22.0,6.0,
PRO809,CAT025,Indus Valley Bio Organic Cold Pressed Sweet Almond Oil,259.0,173,200.0,6.0,22.0,6.0,
PRO810,CAT025,urbangabru CharCoal Black Peel Off Mask | Deep skin Pur,189.0,112,60.0,11.0,13.0,11.0,
PRO811,CAT025,PARK DANIEL Premium Onion Herbal Hair Oil - Blend of 12,178.0,145,100.0,11.0,13.0,11.0,
PRO812,CAT025,MCaffeine Naked & Raw Mattifying Coffee Hand Cream,285.0,238,50.0,6.0,22.0,6.0,
PRO813,CAT025,khadi ORGANIQUE Aloevera Soap,113.0,135,250.0,6.0,22.0,6.0,
PRO814,CAT025,Khadi Mauri Maha Bhringraj Hair Oil- 250 ml - KING OF O,183.0,115,250.0,6.0,22.0,6.0,
PRO815,CAT025,NEWISH : Red Onion Oil for Hair Regrowth Bio Active Hai,189.0,111,100.0,6.0,22.0,6.0,
PRO816,CAT025,adivasi sri maruthi For Hair Regrowth & Hair Falls Cont,1349.0,166,700.0,6.0,22.0,6.0,
PRO817,CAT025,GLAMIFIED MATTE FINISH OIL FREE GEL PRIMER UPTO 24H Pri,449.0,177,,11.0,13.0,11.0,
PRO818,CAT025,"LANBENA Makeup Base Essence (24K GOLD) - Moisturizing,",512.0,132,,6.0,22.0,6.0,
PRO819,CAT025,looms & weaves Kuzhalappam (Tube Cake) Ready to eat - h,224.0,215,250.0,6.0,22.0,6.0,
PRO820,CAT025,BOMBAY SHAVING COMPANY Beard Growth Kit with Onion Bear,722.0,134,,6.0,22.0,6.0,
PRO821,CAT025,Fashion Deck 2 Aloe vera gel face and eye masks,275.0,245,,11.0,13.0,11.0,
PRO822,CAT025,"Trycone Onion Hair Oil with Vitamin E,100% Natural Oils",331.0,170,200.0,11.0,13.0,11.0,
PRO823,CAT025,WOW SKIN SCIENCE Coconut Super Rich Facial Toner for Hy,305.0,190,200.0,6.0,22.0,6.0,
PRO824,CAT025,L'Oréal Paris Aditi's Skincare favourites Kit: Revitali,169.0,258,,6.0,22.0,6.0,
PRO825,CAT025,KHADI NATURAL Khadinatural Sandal & Rose Face Pack,120.0,165,50.0,6.0,22.0,6.0,
PRO826,CAT025,Oriflame Sweden Love Nature Purifying set,992.0,186,,6.0,22.0,6.0,
PRO827,CAT025,khadi ORGANIQUE Neem-Tulsi Soap,169.0,140,350.0,6.0,22.0,6.0,
PRO828,CAT025,khadi ORGANIQUE Pure Neem Soap (Pack of 3),575.0,118,45.0,6.0,22.0,6.0,
PRO829,CAT025,"LANBENA Makeup Base (Hyaluronic Acid) - Moisturizing, W",399.0,123,,11.0,13.0,11.0,
PRO830,CAT025,"LANBENA Makeup Base (Vitamin C) - Moisturizing, Whiteni",399.0,210,,6.0,22.0,6.0,
PRO831,CAT025,Himalayan Brew Cold & Cough Joshanda Tea 100 Gm | Kadha,385.0,223,98.0,6.0,22.0,6.0,
PRO832,CAT025,The Body Avenue Tea Tree Essential Oil Therapeutic Grad,674.0,192,50.0,6.0,22.0,6.0,
PRO833,CAT025,Bon Austin Premium Olive Oil & Jojoba Oil - Cold Presse,324.0,117,200.0,11.0,13.0,11.0,
PRO834,CAT025,Dabur Erand Tail - 50 ml (pack of 3) Hair Oil,203.0,213,50.0,11.0,13.0,11.0,
PRO835,CAT025,"Online Quality Store Multani Mitti,Chandan,Orange Peel,",287.0,220,400.0,6.0,22.0,6.0,
PRO836,CAT025,Indus Valley Bio Organic Mulethi+Sandalwood+Orange Peel,499.0,209,300.0,6.0,22.0,6.0,
PRO837,CAT026,Pack of 12 Safety Prevention Posters for Hospital Offic,875.0,204,,6.0,22.0,6.0,
PRO838,CAT026,Pack of 4 Safety Prevention Posters for Hospital Office,390.0,243,,6.0,22.0,6.0,
PRO839,CAT026,Pack of 4 Safety Prevention Posters for Hospital Office,390.0,258,,11.0,13.0,11.0,
PRO840,CAT026,Value Pack Of 4 Safety Prevention Posters for Hospital,210.0,176,,6.0,22.0,6.0,
PRO841,CAT026,Modern World Don't Come If Sick Poster for Hospital Off,191.0,180,,6.0,22.0,6.0,
PRO842,CAT026,Modern World No Handshake Zone Poster for Hospital Offi,210.0,236,,6.0,22.0,6.0,
PRO843,CAT026,Modern World Avoid Touching Eye Nose Mouth Poster for H,390.0,198,,11.0,13.0,11.0,
PRO844,CAT026,Pack of 4 Safety Prevention Posters for Hospital Office,349.0,104,,11.0,13.0,11.0,
PRO845,CAT026,"Nohunt Bacteria protecting, Dishwashing Covid 19 Gloves",299.0,226,,6.0,22.0,6.0,
PRO846,CAT026,"Nohunt Bacteria protecting, Dishwashing Covid 19 Gloves",299.0,202,,6.0,22.0,6.0,
PRO847,CAT026,"Nohunt Bacteria protecting, Dishwashing Covid 19 Gloves",281.0,154,,6.0,22.0,6.0,
PRO848,CAT026,KBMART SAFETY HOUSEHOLD CLEANING GLOVES Wet and Dry Glo,169.0,229,,6.0,22.0,6.0,
PRO849,CAT026,kb marty PROTECT HOUSEHOLD CLEANING GLOVES Wet and Dry,169.0,101,,6.0,22.0,6.0,
PRO850,CAT026,RESIST+ Multi-surface Disinfectant Spray | Pack of 6 (1,749.0,152,1020.0,6.0,22.0,6.0,
PRO851,CAT026,kb marty SAFETY HOUSEHOLD CLEANING GLOVES Wet and Dry G,179.0,250,,6.0,22.0,6.0,
PRO852,CAT026,RESIST+ Multi-surface Disinfectant,299.0,217,340.0,11.0,13.0,11.0,
PRO853,CAT026,W2 Total Protection Kit,457.0,107,2000.0,6.0,22.0,6.0,
PRO854,CAT026,RESIST+ Multi-surface Disinfectant Spray,1136.0,173,680.0,6.0,22.0,6.0,
PRO855,CAT026,RESIST+ Complete Protection Pack,549.0,150,1320.0,6.0,22.0,6.0,
PRO856,CAT026,RESIST+ Personal Protection Pack,459.0,252,820.0,11.0,13.0,11.0,
PRO857,CAT026,W2 Total Protection Kit (2000 ml) (Pack of 4) Hand and,1136.0,230,2000.0,11.0,13.0,11.0,
PRO858,CAT026,RESIST+ Multi-surface Disinfectant,279.0,171,340.0,6.0,22.0,6.0,
PRO859,CAT026,Sd 90 by SD 90 DTN 100 Antimicrobial,499.0,139,100.0,6.0,22.0,6.0,
PRO860,CAT026,KitchenSpace Copper Bottle 1 Litre with Leak proof cap-,488.0,195,1000.0,6.0,22.0,6.0,
PRO861,CAT026,"Covid-19, Homeworking and the Law - The Essential Guide",4968.0,190,,6.0,22.0,6.0,
PRO862,CAT026,KitchenSpace Printed Copper Water Bottle 1 Litre with L,549.0,261,1000.0,6.0,22.0,6.0,
PRO863,CAT026,Covid-19 and Criminal Law - The Essential Guide,4921.0,113,,6.0,22.0,6.0,
PRO864,CAT026,Covid-19 and Family Law in England and Wales - The Esse,4929.0,207,,6.0,22.0,6.0,
PRO865,CAT026,KBMART SAFETY HOUSEHOLD CLEANING GLOVES Wet and Dry Glo,169.0,225,,11.0,13.0,11.0,
PRO866,CAT026,The 'Essential' New York (My Life and Travels During th,1739.0,114,,6.0,22.0,6.0,
PRO867,CAT026,VIROSAFE SAFE SILVER DISINFECTANT,1120.0,157,5000.0,6.0,22.0,6.0,
PRO868,CAT027,herblap Green Coffee beans for Weight Loss(Unroasted Be,209.0,147,,6.0,22.0,6.0,
PRO869,CAT027,Manna Instant Millet Breakfast - Ready to Eat Poha - 6,98.0,255,75.0,11.0,13.0,11.0,
PRO870,CAT027,"m.r healthy eats Trio Pack of Organic Chana sattu, Mult",590.0,206,,11.0,13.0,11.0,
PRO871,CAT027,m.r healthy eats 100% Organic Multigrain Health Mix (Pa,480.0,149,,6.0,22.0,6.0,
PRO872,CAT027,Aum Fresh Pav Bhaji | Freeze Dried - Instant Pav Bhaji,220.0,191,,6.0,22.0,6.0,
PRO873,CAT027,m.r healthy eats Combo Pack of Organic chana Sattu and,350.0,149,,6.0,22.0,6.0,
PRO874,CAT027,m.r healthy eats 100% Organic Sprouted Ragi Mix (Pack o,380.0,198,,6.0,22.0,6.0,
PRO875,CAT027,m.r healthy eats Organic Chana Sattu (Pack of 2 500g ea,349.0,144,,6.0,22.0,6.0,
PRO876,CAT027,Just 2 Eat Chicken Tikka Masala Ready to Eat Pack (280,320.0,192,,,,,
PRO877,CAT027,Kapiva Masala Supergrain Mix 380g | 3 Ayurvedic Herbs &,219.0,125,,6.0,22.0,6.0,
PRO878,CAT027,Continental Coffee SPECIALE Instant Coffee,239.0,240,,6.0,22.0,6.0,
PRO879,CAT027,Nescafe Gold Blend Instant Coffee,196.0,161,,6.0,22.0,6.0,
PRO880,CAT027,Continental Coffee STRONG Instant Coffee,384.0,185,200.0,11.0,13.0,11.0,
PRO881,CAT027,Desire Foods Active Yeast Powder,451.0,236,100.0,6.0,22.0,6.0,
PRO882,CAT027,Continental Coffee XTRA Instant Coffee,635.0,194,1000.0,6.0,22.0,6.0,
PRO883,CAT027,Continental THIS Cappuccino 3 in 1 Premix Instant Coffe,449.0,169,,6.0,22.0,6.0,
PRO884,CAT027,Mr.Kool Vanilla Flavor Instant Custard Powder Custard P,295.0,171,200.0,11.0,13.0,11.0,
PRO885,CAT027,Dryfii Tomato Soup Instant Premix Pack of 2 (100X2) 200,300.0,194,320.0,11.0,13.0,11.0,
PRO886,CAT027,Dryfii Pure Homemade Jain Dehydrated Ready To Eat Chole,239.0,233,400.0,6.0,22.0,6.0,
PRO887,CAT027,Manna Instant Millet Breakfast - Combo Pack of 2 - Read,459.0,234,300.0,6.0,22.0,6.0,
PRO888,CAT027,Dryfii Pure Homemade Dehydrated Ready To Eat Dal Tadka,290.0,228,200.0,6.0,22.0,6.0,
PRO889,CAT027,Dryfii Pure Homemade Jain Dehydrated Ready To Eat Chole,900.0,149,,6.0,22.0,6.0,
PRO890,CAT027,Continental Coffee Black Edition Instant Coffee,425.0,187,,6.0,22.0,6.0,
PRO891,CAT027,Manna Instant Millet breakfast - Ready to Cook Pongal -,319.0,216,120.0,,,,
PRO892,CAT027,4700BC Cheese Instant Popcorn,450.0,246,,,,,
PRO893,CAT027,Country Bean Caramel Flavoured Coffee | 100% Pure & Nat,290.0,133,600.0,,,,
PRO894,CAT027,Continental THIS Mocha 3 in 1 Premix Instant Coffee,400.0,235,100.0,,,,
PRO895,CAT027,Country Bean Hazelnut Flavoured Coffee | 100% Pure & Na,679.0,176,600.0,,,,
PRO896,CAT027,Mr.Kool Instant Creamy Vanilla Flavor Custard Powder,319.0,119,60.0,,,,
PRO897,CAT027,Vtlyherbs Best Quality Organic Green Coffee Beans Powde,300.0,111,320.0,6.0,22.0,6.0,
PRO898,CAT027,Foodix Instant Herbal Soups Combo,290.0,154,900.0,6.0,22.0,6.0,
PRO899,CAT027,4700BC BBQ Instant Popcorn,149.0,115,400.0,6.0,22.0,6.0,
PRO900,CAT027,Manna Instant Millet breakfast - Ready to Cook Pongal -,160.0,193,100.0,11.0,13.0,11.0,
PRO901,CAT027,Country Bean Instant Coffee Powder | Cocoa Mint Flavour,320.0,247,600.0,6.0,22.0,6.0,
PRO902,CAT027,Country Bean Vanilla Flavoured Coffee | 100% Pure & Nat,319.0,208,60.0,6.0,22.0,6.0,
PRO903,CAT027,"Vanalaya Southern Classic Instant Coffee With Chicory,",679.0,207,700.0,6.0,22.0,6.0,
PRO904,CAT027,Continental THIS 3 in 1 Premix Coffee Combo (Creamy + H,196.0,102,,11.0,13.0,11.0,
PRO905,CAT027,Mr.Kool Vanilla Flavor 500 gm Instant Custard Powder,319.0,241,60.0,11.0,13.0,11.0,
PRO906,CAT027,Opixo Ready to Fry Dry Gol gappa / instant pani puri pa,249.0,114,50.0,6.0,22.0,6.0,
PRO907,CAT027,Country Bean Hazelnut Flavoured Coffee | 100% Pure & Na,449.0,226,100.0,6.0,22.0,6.0,
PRO908,CAT028,Manna Rice Seva Vermicelli 500 g,207.0,165,,,,,
PRO909,CAT028,MAMA Rice  Shrimp Creamy Vermicelli 165 g,327.0,183,,,,,
PRO910,CAT028,B&B Organics Red Rice  Vermicelli 180 g,228.0,243,,,,,
PRO911,CAT028,Blue Elephant Thai Pad Rice Instant Noodles Vegetarian,199.0,259,500.0,,,,
PRO912,CAT028,DEVANX CONFECTIONS Hakka Noodles | 500 gm | Rice Noodle,275.0,166,500.0,6.0,22.0,6.0,
PRO913,CAT028,DEVANX CONFECTIONS Hakka Noodles | 1 KG | Rice Noodle |,299.0,232,1000.0,6.0,22.0,6.0,
PRO914,CAT028,THANJAI NATURAL Red Rice Millets Noodles 180g X 5 (Proc,399.0,162,900.0,6.0,22.0,6.0,
PRO915,CAT028,THANJAI NATURAL Red Rice Millets Noodles 180g X 10 (Pro,749.0,199,1800.0,11.0,13.0,11.0,
PRO916,CAT028,THANJAI NATURAL Red Rice Millets Noodles 180g X 15 (Pro,1099.0,225,1800.0,6.0,22.0,6.0,
PRO917,CAT028,THANJAI NATURAL Red Rice Millets Noodles 180g X 20 (Pro,1349.0,166,9600.0,6.0,22.0,6.0,
PRO918,CAT028,"MAMA Gluten Free Instant Rice Noodles, Vegetable Instan",450.0,115,550.0,6.0,22.0,6.0,
PRO919,CAT028,"MAMA Rice Noodles, Chicken Flavor Instant Noodles Non-v",450.0,126,550.0,11.0,13.0,11.0,
PRO920,CAT028,THANJAI NATURAL Red Rice Millets Noodles 180g X 8 (Proc,539.0,205,1440.0,11.0,13.0,11.0,
PRO921,CAT028,THANJAI NATURAL Red Rice Millets Noodles 180g X 2 (Proc,209.0,219,360.0,6.0,22.0,6.0,
PRO922,CAT028,THANJAI NATURAL Red Rice Millets Noodles 180g X 6 (Proc,499.0,124,1080.0,,,,
PRO923,CAT028,DEVANX CONFECTIONS Hakka Noodles | 250 gm | Rice Noodle,169.0,191,250.0,,,,
PRO924,CAT028,THANJAI NATURAL Red Rice Millets Noodles 180g X 4 (Proc,359.0,120,720.0,,,,
PRO925,CAT028,MAMA Gluten Free Chicken Rice Cup Noodles Cup Noodles N,327.0,197,150.0,,,,
PRO926,CAT028,Saanvi perfumers Capsicums Attar Essence Edible Grade F,243.0,206,15.0,,,,
